id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence
10757239766,Zwift - Big Loop in Watopia,12066.2,1695,VirtualRide,7.119,2024-02-13T23:31:09+00:00,168.0,b8821498,137.8,1695,315.9,,73.5
10764230610,Evening Swim,2628.9,2443,Swim,1.076,2024-02-15T01:36:03+00:00,0,,115.7,3883,,,
10770360568,Zwift - Basics in Watopia,24171.4,3008,VirtualRide,8.036,2024-02-15T23:55:52+00:00,112.0,b8821498,152.4,3144,488.7,,77.1
10770135526,Zwift - Watopia,15276.4,1627,VirtualRide,9.389,2024-02-15T23:25:50+00:00,84.0,b8821498,150.8,1627,331.1,,76.0
10770012029,Zwift - Group Ride: Stage 8 | Ride | Tour de Zwift 2024  (C) on Castle Crit in Makuri Islands,2150.6,224,VirtualRide,9.601,2024-02-15T23:21:49+00:00,16.0,b8821498,119.5,224,29.3,,73.7
10775234974,Afternoon Weight Training,0.0,2329,WeightTraining,0.0,2024-02-16T19:24:48+00:00,0,,119.6,2329,,,
10775590000,Zwift - Volcano Circuit in Watopia,3011.9,355,VirtualRide,8.484,2024-02-16T21:24:32+00:00,15.0,b8821498,137.3,355,67.1,,73.5
10775848332,Zwift - Group Ride: Stage 6 | Ride | Tour de Zwift 2024 (C) on Legends and Lava in Watopia,27441.2,3333,VirtualRide,8.233,2024-02-16T21:32:24+00:00,356.0,b8821498,161.8,3333,674.2,,81.4
10781720072,Zwift - Going Coastal in Watopia,10058.7,1169,VirtualRide,8.605,2024-02-17T17:10:45+00:00,25.0,b8821498,112.8,1169,177.1,,74.2
10781895208,Zwift - Group Ride: Stage 7 | Ride | Tour de Zwift 2024  (C) on Richmond Rollercoaster in Richmond,12228.6,1556,VirtualRide,7.859,2024-02-17T17:32:41+00:00,150.0,b8821498,147.8,1556,303.1,,76.3
10782162616,Zwift - Group Ride: Stage 8 | Ride | Tour de Zwift 2024  (C) on Castle Crit in Makuri Islands,21132.8,2846,VirtualRide,7.425,2024-02-17T18:02:57+00:00,247.0,b8821498,140.0,2846,477.6,,75.1
10783300342,Zwift - Greater London Flat in London,27523.5,3328,VirtualRide,8.27,2024-02-17T22:32:17+00:00,144.0,b8821498,146.1,3328,576.7,,76.5
10790767836,Zwift - The Uber Pretzel in Watopia,142270.0,23263,VirtualRide,6.116,2024-02-18T16:13:07+00:00,2390.0,b8821498,141.3,27738,4108.0,,73.0
10797672275,Evening Swim,2377.4,2421,Swim,0.982,2024-02-20T01:37:26+00:00,0,,117.9,4288,,,
10801713648,Lunch Weight Training,0.0,1616,WeightTraining,0.0,2024-02-20T17:00:04+00:00,0,,100.7,1616,,,
10803780854,Zwift - 45min Riders Choice in Watopia,20114.4,2761,VirtualRide,7.285,2024-02-20T21:35:56+00:00,247.0,b8821498,,2761,518.1,,69.7
10811071806,Zwift - EF Pro Cycling's Red Day Workout in New York,17060.3,2899,VirtualRide,5.885,2024-02-21T23:13:20+00:00,289.0,b8821498,121.7,2899,476.9,,76.5
10811619499,Evening Swim,2423.2,2455,Swim,0.987,2024-02-22T01:35:11+00:00,0,,110.8,3655,,,
10816414823,Afternoon Weight Training,0.0,1205,WeightTraining,0.0,2024-02-22T20:18:39+00:00,0,,97.1,1205,,,
10817376863,Zwift - Glasgow Crit Circuit in Scotland,17043.6,2078,VirtualRide,8.202,2024-02-22T23:36:15+00:00,191.0,b8821498,116.6,2078,345.2,,76.3
10817663988,Zwift - Race: Stage 3: Race Like A Champ - The Muckle Yin (D) on The Muckle Yin in Scotland,33142.1,4201,VirtualRide,7.889,2024-02-23T00:13:57+00:00,388.0,b8821498,142.3,4218,839.5,,78.1
10827637054,Getting dropped by 20 guys means different things in different parts of New Orleans,57377.1,7710,Ride,7.442,2024-02-24T12:59:04+00:00,148.0,b1683032,145.0,8497,1372.6,,68.2
10834800538,Morning Walk,383.0,278,Walk,1.378,2024-02-25T14:49:27+00:00,1.0,g3714779,75.6,302,,,53.9
10835396945,Morning Walk,415.3,322,Walk,1.29,2024-02-25T16:00:36+00:00,0.0,g3714779,78.5,341,,,51.6
10836568610,Found a hill on the best bank,43090.6,5864,Ride,7.348,2024-02-25T17:16:36+00:00,160.0,b1683032,149.9,6237,1133.3,,72.5
10837849808,Afternoon Ride,37309.9,4788,Ride,7.792,2024-02-25T22:19:26+00:00,65.0,b1683032,151.8,5400,1035.1,,70.5
10844136895,Chasing daylight after work,20331.0,2632,Ride,7.725,2024-02-26T23:22:01+00:00,39.0,b1683032,138.0,2693,564.0,,73.6
10846779533,"Morning Ride, morning is understatement",32068.9,4114,Ride,7.795,2024-02-27T11:02:19+00:00,24.0,b1683032,130.8,4320,782.2,,67.9
10851487086,"When Garmin goes into night mode  ,turn around !",26753.8,3614,Ride,7.403,2024-02-27T23:33:48+00:00,55.0,b1683032,151.9,3716,702.6,,71.1
10858024467,Garmin woke back up after a while.  Fenix 7 to the rescue,17341.5,2252,Ride,7.7,2024-02-28T22:48:53+00:00,117.0,b1683032,137.8,2252,432.8,,72.4
10858122979,Afternoon Ride,7765.1,1250,Ride,6.212,2024-02-28T23:26:12+00:00,20.0,b1683032,150.3,1345,251.4,,70.1
10869433558,Lunch Ride 65 and Misty is still 65!,32717.4,4097,Ride,7.986,2024-03-01T18:28:17+00:00,40.0,b1683032,149.9,4154,940.4,,76.2
10874643473,NO bike stores need to stock tubes!,25645.7,3260,Ride,7.867,2024-03-02T14:00:01+00:00,33.0,b1683032,152.8,3488,704.3,,76.2
10876659500,Afternoon Ride,32994.5,4652,Ride,7.093,2024-03-02T19:11:23+00:00,61.0,b1683032,138.5,4838,792.1,,67.5
10883703345,Zoo to almost swamp,82254.3,10601,Ride,7.759,2024-03-03T14:24:49+00:00,83.8,b1683032,148.7,11040,2052.0,,74.8
10892292202,Evening Weight Training,0.0,2355,WeightTraining,0.0,2024-03-05T00:50:12+00:00,0,,118.8,2355,,,
10906442478,Afternoon Ride,61268.9,7642,Ride,8.017,2024-03-06T21:44:17+00:00,142.0,b1683032,160.7,7681,1588.2,,72.2
10913315388,Afternoon Ride,57334.3,7779,Ride,7.37,2024-03-07T21:52:22+00:00,171.0,b1683032,141.2,8020,1470.9,,71.8
10925645627,Walk about,6189.6,5929,Walk,1.044,2024-03-09T17:34:19+00:00,17.0,g3714779,88.9,11435,,,48.0
10924547319,Gravity works against me,0.0,5340,WeightTraining,0.0,2024-03-09T17:03:14+00:00,0,,,5340,,,
10938218409,Afternoon Weight Training,0.0,1970,WeightTraining,0.0,2024-03-11T18:20:13+00:00,0,,89.1,1970,,,
10939800021,"back inthe cold, no stranger to it",30348.5,3706,VirtualRide,8.189,2024-03-11T22:08:52+00:00,256.0,b8821498,129.3,3806,738.2,,77.6
10940435343,Evening Swim,2514.6,2420,Swim,1.039,2024-03-12T00:36:32+00:00,0,,119.8,4337,,,
10946943747,Anyone looking for windy?  She's in central MI,50914.5,6224,Ride,8.18,2024-03-12T20:58:24+00:00,107.0,b1683032,140.8,7250,1307.3,,75.4
10951728495,Lift lift lift...,0.0,1771,WeightTraining,0.0,2024-03-13T16:24:55+00:00,0,,115.2,1771,,,
10954186882,Twice in March in Michigan!,54765.9,6762,Ride,8.099,2024-03-13T20:21:49+00:00,97.0,b1683032,139.0,8163,1815.8,,
10954973886,Full body cramps at 45 minutes.,2743.2,2718,Swim,1.009,2024-03-14T00:45:55+00:00,0,,123.2,2816,,,
10961450660,"slow ride, take it eazy",30161.2,3816,VirtualRide,7.904,2024-03-14T22:04:40+00:00,314.0,b8821498,60.1,3884,658.6,,75.1
10966431486,"n Weight Training, 30 minutes quicky",0.0,1721,WeightTraining,0.0,2024-03-15T18:13:18+00:00,0,,103.8,1721,,,
10974790710,27 mph head wind for 50 miles of gravel!  And racing rain clouds on way home! And gravel looks like poop on shoe and hike-a-bike,133720.0,20618,Ride,6.486,2024-03-16T15:09:21+00:00,380.0,b1683032,124.5,24352,3441.6,,64.0
10980318877,"Born to NOT run!  2024 goal of ""running"" more started.  Maybe Sunday runday will be a thing.",4506.2,2719,Run,1.657,2024-03-17T14:55:13+00:00,0,g3714779,103.1,2719,591.2,,68.4
10989882894,Evening Swim,2446.0,2315,Swim,1.057,2024-03-19T00:38:08+00:00,0,,120.2,3128,,,
10993992129,Lunch Weight Training,0.0,1980,WeightTraining,0.0,2024-03-19T16:14:07+00:00,0,,105.4,1980,,,
10997259332,"Stoopid trainer is broke, gym spin, no idea about the reported milage.  The other bikes have the butt splitter 3000 seats",24140.2,3600,VirtualRide,6.706,2024-03-20T00:45:44+00:00,0,b1683032,,3600,,,
11004319090,"With trainer in the mail, tried outside, almost made it but fingers couldn't get warm.  Felt like 16, garmin said gale warning and flurries !",20684.4,2992,Ride,6.913,2024-03-20T21:54:18+00:00,62.0,b1683032,127.5,3221,614.0,,69.1
11004954641,Evening Swim,2720.3,2711,Swim,1.003,2024-03-21T00:36:18+00:00,0,,116.1,4053,,,
11009622311,"30 minutes Weight Training, sunny outside.. mittens on the bike this afternoon....",0.0,1867,WeightTraining,0.0,2024-03-21T18:04:37+00:00,0,,112.8,1867,,,
11011257489,"30 for 30 degrees, mittens made all the difference.  Damn or not in Sanford,  and that mitten brand",53604.5,7445,Ride,7.2,2024-03-21T21:02:49+00:00,126.0,b1683032,135.2,7764,1526.6,,73.1
11016085631,"Dreadmill cause it's snowing, still not like ""forward motion using feet"" or running/jogging and some ppl callit",5278.8,2672,Run,1.976,2024-03-22T17:24:05+00:00,0,g3714779,127.9,3033,644.5,,71.4
11022684877,Trainer back online!   Time to catch up on my shows!,12623.8,1703,VirtualRide,7.413,2024-03-23T16:30:54+00:00,48.0,b8821498,122.2,1779,237.2,,67.4
11023103635,Zwift - Race: Mountain Mash on Mountain Mash in Watopia,24185.8,3604,VirtualRide,6.711,2024-03-23T17:03:37+00:00,452.0,b8821498,138.8,3727,638.5,,71.5
11029485153,Fell forward at a faster rest for 20minutes without stopping to fall forward slower rate!,4586.6,2259,Run,2.03,2024-03-24T15:18:36+00:00,0,g3714779,119.6,2390,632.9,,69.8
11029653642,15 minutes of lifting somewhat heavy stuff,0.0,929,WeightTraining,0.0,2024-03-24T16:04:12+00:00,0,,122.4,929,,,
11031169093,New chain the trainer doesn't sound like two cans of rolling around in the back of a '79 Ford pickup truck.  With me and my brother in the back crossing the GNO!,5635.0,647,VirtualRide,8.709,2024-03-24T20:03:37+00:00,14.0,b8821498,125.2,667,120.4,,75.1
11031377998,big spin hunting,24101.5,2526,VirtualRide,9.541,2024-03-24T20:16:22+00:00,115.0,b8821498,148.1,2569,518.6,,81.7
11031439825,Zwift - Repack Rush in Watopia,5098.7,544,VirtualRide,9.373,2024-03-24T21:04:07+00:00,44.0,b8821498,121.8,544,87.4,,71.6
11037814365,Zwift - Going Coastal in Watopia,8630.6,914,VirtualRide,9.443,2024-03-25T21:45:57+00:00,12.0,b8821498,129.0,970,175.5,,79.7
11038126580,Zwift - Race: Jurassic Coast - Sprint Race 2 | Zwift Games (D) on Jurassic Coast in Watopia,30190.0,3334,VirtualRide,9.055,2024-03-25T22:03:25+00:00,234.0,b8821498,152.6,3498,731.5,,81.5
11038346213,no swim for a bit:( bike it is,20116.5,2496,VirtualRide,8.059,2024-03-25T23:04:02+00:00,207.0,b8821498,130.8,2496,448.2,,78.2
11042174096,Lifting heavy shit with everyone else that skips work!  7 ppl in gym...most packed ever..don't these ppl have work,0.0,1902,WeightTraining,0.0,2024-03-26T14:56:40+00:00,0,,101.1,1902,,,
11042316651,Lunch f'ing with the watch and dreadmill.  Elevation and random speeds .  Keep the electrons in their orbits!,1384.9,1145,Walk,1.21,2024-03-26T15:33:57+00:00,0,g3714779,112.0,1145,187.0,,65.0
11045397618,big spin #3 and i got the shoes again!,44197.4,5554,VirtualRide,7.958,2024-03-26T22:15:19+00:00,543.0,b8821498,127.6,5686,1053.5,,77.3
11051335458,"Zwift - and meetings, badge hunting, goals!  Glad nobody asked me a question",25280.0,3096,VirtualRide,8.165,2024-03-27T20:03:23+00:00,288.0,b8821498,136.6,3096,645.0,,78.6
11051966193,Zwift - Climb Portal: Cheddar Gorge at 100% Elevation in Watopia,15165.9,1987,VirtualRide,7.633,2024-03-27T22:32:55+00:00,189.0,b8821498,134.8,1987,416.8,,74.5
11056037867,Lunch lift'n .  More than cheeseburgers,0.0,2030,WeightTraining,0.0,2024-03-28T15:45:16+00:00,0,,113.2,2030,,,
11056146755,"Lunch Run. Strava has funny definitions for ""run""",1785.8,915,Run,1.952,2024-03-28T16:24:06+00:00,0,g3714779,132.2,915,252.1,,71.8
11058093731,Zwift - Lutece Express in Paris,8033.9,1016,VirtualRide,7.907,2024-03-28T22:15:34+00:00,60.0,b8821498,130.7,1016,204.6,,76.1
11058273337,Zwift - Race: Rhino Racing Short Crits (D) on Neokyo Crit Course in Makuri Islands,20165.4,2216,VirtualRide,9.1,2024-03-28T22:33:35+00:00,103.0,b8821498,145.2,2216,464.7,,80.9
11058462719,Zwift - Race: KRG Thursday Night Crit  (E) on Downtown Dolphin in Crit City,16121.3,1943,VirtualRide,8.297,2024-03-28T23:20:00+00:00,134.0,b8821498,125.0,1959,355.0,,79.5
11065390586,"Kids , chose good friends!  Mine are idiots.  I should have stayed at work! Who looks for gravel and dirt? Do I look like Dora the explorer.",120942.0,18417,Ride,6.567,2024-03-29T17:36:54+00:00,294.0,b1683032,132.2,22907,3293.6,,67.7
11079171865,Sunday runday NOT funday #3.,5310.8,2542,Run,2.089,2024-03-31T19:47:06+00:00,0,g3714779,130.8,2670,681.1,,73.2
11079686414,Zwift - Watopia,42624.0,5721,VirtualRide,7.45,2024-03-31T21:00:28+00:00,356.0,b8821498,121.2,6226,959.8,,75.1
11085246590,Working out when you don't want to is probably good,0.0,1752,WeightTraining,0.0,2024-04-01T17:06:36+00:00,0,,92.4,1752,,,
11086928195,zone 2 with ricky stanicky...funny and probably scares anyone that rides with me..11 is my rear cassette and maturity level,55179.4,6397,VirtualRide,8.626,2024-04-01T21:19:32+00:00,319.0,b8821498,115.8,6697,1134.6,,77.2
11093375151,Zwift - easy ride 1.  Recovery,4061.0,585,VirtualRide,6.942,2024-04-02T20:04:22+00:00,23.0,b8821498,99.5,585,82.8,,68.4
11093880317,"big spin, another pair of shoes and a beret.!  i want the bike!i guess i should take the events seriously",50203.2,6301,VirtualRide,7.967,2024-04-02T20:15:28+00:00,310.0,b8821498,121.6,6301,1100.3,,77.6
11099167428,"Lunch Weight Training, fast and heavy.. Stoopid meetings....",0.0,1460,WeightTraining,0.0,2024-04-03T16:42:50+00:00,0,,90.6,1460,,,
11102033483,"Evening Swim, stations after 1.5 weeks off, weezie hates us",2377.4,3087,Swim,0.77,2024-04-04T00:38:10+00:00,0,,99.2,4371,,,
11108083132,Zwift - Duchy Estate in Yorkshire,5155.0,710,VirtualRide,7.261,2024-04-04T22:00:28+00:00,70.0,b8821498,117.9,710,121.7,,76.0
11108519563,couple $k of equipment.  most important  equipment is 2 $10 dollar fans and remembering which is the snot towel and which is the sweat towel.,43127.9,5400,VirtualRide,7.987,2024-04-04T22:13:26+00:00,249.0,b8821498,125.7,5521,968.0,,77.3
11113776264,Dreadmill l... mandatory 1 mile stop!!!aways...,5037.3,1947,Run,2.587,2024-04-05T18:23:56+00:00,0,g3714779,142.5,2087,667.4,,78.2
11114981614,"Zwift - Volcano  couple of time after my ""run""",33235.7,4214,VirtualRide,7.887,2024-04-05T22:42:00+00:00,164.0,b8821498,130.9,4214,642.0,,81.6
11122278589,Afternoon undulations Bike Ride.,91426.5,12006,Ride,7.615,2024-04-06T17:46:38+00:00,722.0,b13255834,144.9,12744,2661.4,,71.9
11130409613,Supposed to be easy until Huber picked up his girlfriend Windy at a convenience store,71056.8,9404,Ride,7.556,2024-04-07T17:02:26+00:00,154.0,b1683032,115.7,11015,1736.1,,70.9
11130686978,"Afternoon falling forward outside.  Everyone's cooking and it smells delicious.  I'm pretty sure I scared most people when I ""run"".  I hear little kids scream Mommy there's a MONSTER.  that's over my music playing. Ppl making sign of the cross either at m",3707.5,1653,Run,2.243,2024-04-07T20:42:23+00:00,15.0,g3714779,131.0,1668,588.1,,77.5
11136965684,"Eclipse didn't mess with gravity , heavy stuff still heavy",0.0,1864,WeightTraining,0.0,2024-04-08T18:53:59+00:00,0,,93.1,1864,,,
11138031393,Tried to do an easy ride but freaking Windy was out there.  Someone need to offer Windy a job and relocate her,35884.0,4731,Ride,7.585,2024-04-08T21:34:54+00:00,76.0,b1683032,116.3,5167,866.4,,71.4
11138727424,"Evening Swim, IM dead.  Stoopid breast stroke!",2903.2,2925,Swim,0.993,2024-04-09T00:32:21+00:00,0,,111.2,4317,,,
11146639759,"zwift, max daily points and level 57!",26415.3,3097,VirtualRide,8.529,2024-04-10T02:24:36+00:00,114.0,b8821498,107.5,3170,506.2,,77.1
11160981762,"lap ladder, 3 to 1 efforts. weather womps",61276.8,7266,VirtualRide,8.433,2024-04-11T22:05:38+00:00,304.0,b8821498,124.3,7435,1320.6,,79.7
11166311486,"(fall forward a mile, lift heavy stuff)x3.  No headphones, heard myself on dreadmill, I feel sorry for this thing taking my fat ass abuse",4828.0,2112,Run,2.286,2024-04-12T17:34:09+00:00,0,g3714779,115.9,3125,581.4,,77.9
11166330261,Lifting that went between miles,0.0,1200,WeightTraining,0.0,2024-04-12T18:29:09+00:00,0,,,1200,,,
11167539592,Zwift set erg and watch tv. easy 20 miles to stretch,36092.1,4788,VirtualRide,7.538,2024-04-12T21:40:26+00:00,294.0,b8821498,105.4,4814,796.9,,75.4
11175154861,only 'easy' part of the day!,8207.5,1229,Ride,6.678,2024-04-13T16:26:57+00:00,233.0,b1683032,113.6,1484,216.5,,68.6
11176483708,"My Midwestern Indian name is ""fat guy eat wind, stay fat"". Skinny people don't block $hit.  Matt I have your 2 dollar scratchy for the gauntlet!",89982.9,9806,Ride,9.176,2024-04-13T16:51:41+00:00,233.0,b1683032,141.2,12289,2250.5,,77.4
11176483770,Ride home after group ripped my legs off,9485.3,1269,Ride,7.475,2024-04-13T20:16:30+00:00,233.0,b1683032,120.4,1467,210.6,,65.9
11190637957,back on bike with back easy back on bike hour,31129.8,3938,VirtualRide,7.905,2024-04-15T20:32:26+00:00,116.0,b8821498,107.0,3938,644.7,,76.7
11197171671,Afternoon Walk,4484.8,2869,Walk,1.563,2024-04-16T17:53:21+00:00,22.0,g3714779,86.5,2869,,,55.8
11199005450,"Slaughterfest until I got slaughtered.  I don't know who invited Windy, please stop",68382.5,8218,Ride,8.321,2024-04-16T21:20:51+00:00,199.0,b1683032,125.6,9650,1805.1,,73.3
11205546016,"Afternoon ""run""",5922.4,2774,Run,2.135,2024-04-17T20:15:10+00:00,0,g3714779,128.6,2774,741.6,,74.2
11206819994,Evening Swim,2354.6,2396,Swim,0.983,2024-04-18T00:37:53+00:00,0,,108.5,3791,,,
11213221835,Zwift - 02. Endurance Escalator in Makuri Islands,20805.9,2881,VirtualRide,7.222,2024-04-18T21:50:27+00:00,200.0,b8821498,128.9,2971,566.7,,81.0
11213558928,"new digital hat(safety second in zwift), new socks!!! and level 58",26272.1,3096,VirtualRide,8.486,2024-04-18T23:01:15+00:00,130.0,b8821498,123.1,3096,566.5,,79.3
11219708050,Evening Walk to dinner....,1062.2,709,Walk,1.498,2024-04-19T22:52:06+00:00,14.0,g3714779,78.3,769,,,54.9
11219851620,Evening Walk in shock after kid paid for dinner!,807.0,551,Walk,1.465,2024-04-19T23:27:23+00:00,1.0,g3714779,69.1,604,,,55.1
11225906339,Lunch Walk around DC,9617.0,6755,Walk,1.424,2024-04-20T15:34:33+00:00,74.0,g3714779,76.5,7684,,,54.6
11235353851,"So f'ing windy, the sun was blown out!",80532.5,10668,Ride,7.549,2024-04-21T19:22:40+00:00,177.0,b1683032,128.5,11060,2107.7,,69.6
11235749577,Sunday not funday runday.. goal complete.  #RCEABBOD,2877.4,1288,Run,2.234,2024-04-22T00:08:12+00:00,11.0,g3714779,122.2,1305,449.6,,79.0
11241373851,Walk home for selling ole blue,265.3,188,Walk,1.411,2024-04-22T20:28:26+00:00,2.0,g3714779,81.6,188,,,54.0
11242902801,Evening Swim,2560.3,2544,Swim,1.006,2024-04-23T00:37:55+00:00,0,,100.2,4065,,,
11247240193,Lunch Weights instead of fork!,0.0,1729,WeightTraining,0.0,2024-04-23T16:06:22+00:00,0,,88.9,1729,,,
11250554660,4 k from route badge and bluetooth drops...a$$hate,81583.8,10364,VirtualRide,7.872,2024-04-23T21:29:35+00:00,838.0,b8821498,123.2,12589,1941.7,,77.5
11262663890,"15 hour car ride, a 'run' and something weird in my right foot when I went in the pasture.  'Meat' Ruth , Chris, outback, Gene & Georgetti, McDonald and Flannigan!",1521.4,685,Run,2.221,2024-04-25T17:09:41+00:00,8.0,g3714779,144.1,694,236.8,,79.2
11268605729,Lifting light,0.0,1668,WeightTraining,0.0,2024-04-26T14:10:26+00:00,0,,92.1,1668,,,
11295266891,"long wedding weekend, easy back at it",61074.5,7281,VirtualRide,8.388,2024-04-29T23:19:18+00:00,207.0,b8821498,1.0,7799,1331.0,,77.5
11302781036,Afternoon Ride,86558.0,9658,Ride,8.962,2024-04-30T20:59:21+00:00,153.0,b1683032,129.6,11142,2110.2,,75.2
11311501456,Afternoon Ride,63273.0,7895,Ride,8.014,2024-05-01T20:54:07+00:00,133.0,b1683032,127.7,8568,1575.5,,74.6
11318937115,"1992 diamondback apex bike is slow.  That's my excuse blamen da bike, not da rider",41954.5,5920,Ride,7.087,2024-05-02T21:59:28+00:00,75.0,b13255834,117.3,6404,1173.9,,69.3
11319372587,"Night Weight Training, quick and easy",0.0,1251,WeightTraining,0.0,2024-05-03T01:07:50+00:00,0,,97.5,1251,,,
11319449699,"Night Run, that ""run"" makes the most miles using my feet as method of movemnet in a calendar year since I started tracking in 2008! It's only may, still hate ""running""",2253.1,1202,Run,1.874,2024-05-03T01:30:55+00:00,0,g3714779,130.5,1202,346.0,,75.0
11325838610,"When you don't want to, is when you should!  And got too see Matt's new 100% Frankenstein chinesium bike!",69719.5,9057,Ride,7.698,2024-05-03T21:12:49+00:00,114.0,b1683032,119.4,9581,1648.2,,69.9
11341514365,"First 100 mile this year (I think) JVD said I didn't complain enough, but you can't hear me JVD if you drop mAh fat a$$  on every hill thunderquads.  It was a I need a drink in the shower ride",162858.0,19883,Ride,8.191,2024-05-05T14:02:21+00:00,590.0,b1683032,135.9,23670,3929.2,,70.8
11349035608,"Afternoon Ride, flat a mile from home.  #walkofshame",67419.5,8957,Ride,7.527,2024-05-06T21:00:21+00:00,110.0,b1683032,110.7,9012,1394.9,,63.7
11357455452,Night moving some what heavy things,0.0,2301,WeightTraining,0.0,2024-05-08T00:21:57+00:00,0,,98.4,2301,,,
11357727538,TV and erg set to easy...no HwH to constantly increase the pace,22178.8,2741,VirtualRide,8.091,2024-05-08T01:27:49+00:00,33.0,b8821498,116.5,2741,406.6,,80.6
11365584920,Evening Swim,2674.6,2545,Swim,1.051,2024-05-09T00:41:26+00:00,0,,110.0,3929,,,
11373917088,"changed pedals, fixed flat, set up for gravel(not sure why i fixed the flat) then it was too late so i did digital....",50077.5,6232,VirtualRide,8.036,2024-05-09T23:56:29+00:00,336.0,b8821498,35.9,6619,1147.3,,75.5
11380464112,"New pedals, new shoes, fat tires, fat ass, gravel ready I guess",41996.8,5646,Ride,7.438,2024-05-10T20:54:46+00:00,93.0,b1683032,128.9,6532,1238.2,,69.7
11388266150,"Lunch Gravel Ride, HwH idea of spotting course is full gas from Go",100382.0,14096,Ride,7.121,2024-05-11T16:11:03+00:00,767.0,b1683032,136.0,15191,3134.6,,66.3
11405174031,Zwift - 06. Sweet Spot Summit [Lite] in Watopia,33196.6,3645,VirtualRide,9.107,2024-05-14T01:23:03+00:00,53.0,b8821498,122.9,3645,668.9,,80.1
11420683631,Afternoon Gravel Ride,60419.2,8267,Ride,7.308,2024-05-15T21:43:27+00:00,77.0,b1683032,147.9,8805,1435.8,,64.8
11427443679,Afternoon Gravel Ride,53238.4,8011,Ride,6.646,2024-05-16T19:29:09+00:00,443.0,b1683032,135.7,8566,1244.8,,60.0
11442806917,"Afternoon Grave leveel Ride, the locks still smell like pot",46988.5,6465,Ride,7.268,2024-05-18T21:06:58+00:00,91.0,b1683032,154.9,6490,1279.2,,68.8
11449544487,"Wanker on the East Bank. Finally used one of those shitty government services!Same mushroom 🍄 head, better venting, sure is hot down here feels like fire coming out my helmet",124236.0,16462,Ride,7.547,2024-05-19T10:24:20+00:00,159.0,b1683032,138.0,23335,3119.6,,65.1
11459591196,Lakefront cruising,40547.7,5507,Ride,7.363,2024-05-20T22:41:06+00:00,64.0,b1683032,129.2,5507,981.7,,63.3
11467209420,From sugar beets to sugar cane.  Bagass smells bad no matter the source.  No alligators boo,96586.9,12936,Ride,7.467,2024-05-21T19:37:12+00:00,120.0,b1683032,124.3,13660,2293.3,,64.2
11474983928,"Gretna to algiers with Windy! That ho' must have 11000 miles this year, she's at every freaking ride,  #stravaho",40416.4,5781,Ride,6.991,2024-05-22T21:47:35+00:00,78.0,b1683032,110.7,6048,944.4,,60.1
11488936617,Back up nort' had to limp home with a flat!  #Pump'n go!  I am going to throat punch Windy,38417.4,4782,Ride,8.034,2024-05-24T19:52:03+00:00,80.0,b1683032,141.7,4815,1081.6,,70.4
11496277135,all routes complete!,84175.1,10333,VirtualRide,8.146,2024-05-25T15:41:22+00:00,892.0,b8821498,82.4,10591,2078.6,,78.6
11529532957,Zwift - Tick Tock in Watopia with my angry ankle.   Better,33076.9,4157,VirtualRide,7.957,2024-05-30T01:27:29+00:00,104.0,b8821498,,4484,648.2,,75.0
11537056921,Zwift - Loch Loop in Scotland with grumpy ankle warm up,16075.7,1869,VirtualRide,8.601,2024-05-31T01:08:42+00:00,131.0,b8821498,129.3,1938,393.5,,78.8
11537263914,Zwift - Race: Zwift Crit Racing Club - with only grumpy  ankle,31106.9,3639,VirtualRide,8.548,2024-05-31T01:43:26+00:00,314.0,b8821498,7.3,4132,734.8,,78.4
11544154653,Zwift - Sleepless City in Makuri Islands,32207.6,4129,VirtualRide,7.8,2024-06-01T01:55:47+00:00,155.0,b8821498,113.5,4275,691.1,,77.1
11550477044,"Morning Gravel Ride, it's a battle with Windy!,Huber tried the miller F'ing send it mode.  #turtlecyclist.Dust makers were out",123966.0,16545,Ride,7.493,2024-06-01T13:54:39+00:00,310.0,b1683032,140.3,21259,3126.4,,68.5
11557623049,"Lunch Swim,pool is open!  Now we need sun! Ease back into it.  Really did 200 swim, 2 minute talk haha",2100.0,2622,Swim,0.801,2024-06-02T15:36:31+00:00,0,,99.2,4009,,,
11566876163,"Zwift hotel ride, #pelotonhijacking.  Man 170 mm crank arms are freaking short for me!",22603.3,2740,VirtualRide,8.249,2024-06-03T21:41:22+00:00,181.0,b8821498,134.5,2784,561.8,,75.7
11567071182,"#pelotonhijacking, said it before the most important part of zwift is fans and hotel doesn't have one.   Call me puddles . Hope it doesn't short",17597.8,2027,VirtualRide,8.682,2024-06-03T22:29:50+00:00,55.0,b8821498,141.0,2093,387.6,,71.5
11584352658,Zwift - Tempus Fugit in Watopia,3100.4,347,VirtualRide,8.935,2024-06-06T00:35:37+00:00,6.0,b8821498,119.5,390,73.1,,64.4
11584746951,"hijacked peloton again.  i guess ppl must sit straight up! and at the lowest the handle bars setting, they are still not low enough for a good position.  at least a  normal bike position.",47198.8,5432,VirtualRide,8.689,2024-06-06T00:49:21+00:00,73.0,b5274657,137.8,5846,1032.8,,74.8
11596961501,"Lunch Swim, triceps decided to let me know they weren't ready to swim! #longpoolshortswim",1950.0,1926,Swim,1.012,2024-06-07T15:48:09+00:00,0,,117.0,3052,,,
